"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
28.995,"550","Yes",63.666,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
33,"550","No",50.513,2007,"Other","Gasoline","unsp","Alloy",5.5
23.072,"550","No",91.711,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
32.991,"550","No",64.491,2008,"White","Gasoline","unsp","unsp",5.5
27.995,"550","No",69.33,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
21.495,"550","No",128.333,2007,"White","Gasoline","unsp","unsp",5.5
39.8,"550","Yes",35.341,2008,"Black","Gasoline","unsp","unsp",5.5
23.9,"550","No",88.009,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
34.966,"550","No",24,2007,"White","Gasoline","Premium","Alloy",5.5
24,"550","No",99.993,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
25.995,"550","No",73.79,2007,"Black","Gasoline","unsp","Alloy",5.5
28.995,"550","No",74.759,2008,"Black","Gasoline","Premium","Alloy",5.5
29.981,"550","No",52.543,2008,"Silver","Gasoline","unsp","unsp",5.5
29.9,"550","No",46.861,2007,"Silver","Gasoline","Premium","Alloy",5.5
15.991,"550","No",149.907,2007,"Black","Gasoline","unsp","Alloy",5.5
32.999,"550","No",33.684,2007,"White","Gasoline","Harman Kardon","Alloy",5.5
22.9,"550","No",102.939,2007,"Other","Gasoline","unsp","unsp",5.5
32.999,"550","Yes",50.414,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
38.995,"Other","No",39.946,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
30.79,"Other","No",73.48,2007,"Silver","Gasoline","Premium","Alloy",5.5
39.988,"Other","No",91.145,2008,"Black","Gasoline","unsp","Alloy",6.3
45.997,"Other","No",24.651,2008,"Black","Gasoline","unsp","Alloy",6.3
41.981,"Other","No",58.703,2009,"Other","Gasoline","Premium","Alloy",6.3
34.95,"Other","No",85.247,2009,"Black","Gasoline","Harman Kardon","Premium",6.3
45.995,"Other","No",59.275,2008,"Black","Gasoline","unsp","Alloy",6.3
41.98,"Other","No",45.873,2008,"Black","Gasoline","Premium","Alloy",6.3
36.888,"Other","No",91.697,2008,"Black","Gasoline","Harman Kardon","unsp",6.3
44.888,"Other","No",50.475,2009,"Black","Gasoline","Harman Kardon","unsp",6.3
42.98,"Other","No",58.142,2007,"Black","Gasoline","Premium","unsp",6
39.999,"550","No",41.813,2010,"Black","Gasoline","unsp","unsp",5.5
40.9,"550","Yes",58.884,2010,"Black","Gasoline","Premium","Alloy",5.5
38.99,"550","Yes",58.178,2010,"Black","Gasoline","unsp","unsp",5.5
47.838,"550","Yes",23.159,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
38.982,"550","Yes",26.356,2011,"Silver","Gasoline","unsp","Alloy",5.5
72.887,"550","Yes",24.696,2011,"Black","Gasoline","unsp","unsp",5.5
47.995,"550","No",37.603,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
42.7,"550","Yes",25.005,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
46.491,"550","No",29.617,2010,"White","Gasoline","Premium","Alloy",5.5
42.995,"550","No",58.677,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
45.888,"550","No",37.136,2010,"White","Gasoline","unsp","unsp",5.5
31.998,"550","No",92,2010,"Other","Gasoline","unsp","unsp",5.5
42.777,"550","No",22.856,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
67.5,"550","Yes",32.004,2011,"Black","Gasoline","unsp","unsp",5.5
48.9,"550","No",43.233,2011,"Silver","Gasoline","unsp","unsp",5.5
39.888,"550","No",75.145,2010,"Other","Gasoline","unsp","unsp",5.5
63.8,"550","No",28.942,2011,"Silver","Gasoline","unsp","Alloy",5.5
46.995,"550","No",34.118,2011,"White","Gasoline","unsp","unsp",5.5
37.995,"550","Yes",73.311,2010,"Black","Gasoline","Premium","unsp",5.5
59.911,"550","No",17.066,2013,"Black","Gasoline","Premium","Alloy",4.6
45.9,"550","No",47.994,2012,"Black","Gasoline","unsp","Alloy",4.6
64.9,"550","No",12.135,2012,"Black","Gasoline","unsp","unsp",4.6
63.991,"550","No",30.508,2013,"Other","Gasoline","unsp","unsp",4.6
62.992,"550","Yes",30.767,2012,"Black","Gasoline","unsp","unsp",4.6
47.85,"550","No",24.553,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
46.887,"550","Yes",18.931,2012,"Black","Gasoline","Premium","Alloy",4.6
77.991,"550","No",12.437,2013,"Black","Gasoline","Harman Kardon","unsp",4.6
41.999,"550","No",37.032,2012,"Black","Gasoline","Premium","Alloy",4.6
47.998,"550","Yes",21.75,2012,"Black","Gasoline","Premium","unsp",4.6
58.5,"550","No",16,2012,"Black","Gasoline","unsp","unsp",4.6
72.75,"550","Yes",16.197,2013,"Other","Gasoline","Harman Kardon","Alloy",4.6
58.961,"550","Yes",36.233,2012,"Black","Gasoline","Premium","Alloy",4.6
48.95,"550","No",33.436,2012,"Black","Gasoline","unsp","unsp",4.6
39.9,"550","Yes",73.637,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
55.995,"550","No",32.124,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
56.9,"550","Yes",19.755,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
71.998,"Other","Yes",15.29,2012,"Black","Gasoline","Premium","Alloy",5.5
47.888,"Other","No",86.762,2010,"Black","Gasoline","unsp","unsp",6.3
69.988,"Other","No",24.1,2010,"Other","Gasoline","unsp","unsp",6.3
25.888,"550","Yes",40.514,2008,"Other","Gasoline","Premium","Alloy",5.5
28,"550","No",79.194,2008,"Silver","Gasoline","unsp","Alloy",5.5
29.95,"550","No",67.151,2007,"Black","Gasoline","Premium","Alloy",5.5
29.47,"550","No",69.938,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
27.95,"550","No",79.733,2009,"Black","Gasoline","unsp","Alloy",5.5
32,"550","No",59.17,2007,"Other","Gasoline","Premium","unsp",5.5
35,"550","No",62.001,2007,"White","Gasoline","unsp","Alloy",5.5
21.5,"550","No",115,2007,"Other","Gasoline","unsp","Alloy",5.5
20.995,"550","No",124.035,2007,"Black","Gasoline","unsp","Alloy",5.5
32.892,"550","No",43.422,2008,"White","Gasoline","Harman Kardon","unsp",5.5
43,"550","Yes",11.675,2008,"Silver","Gasoline","unsp","unsp",5.5
34.981,"550","No",57.505,2008,"Black","Gasoline","Premium","Alloy",5.5
59.899,"550","No",56.596,2009,"Black","Gasoline","unsp","unsp",5.5
49.432,"550","No",35.056,2009,"White","Gasoline","unsp","unsp",5.5
25.995,"550","No",98.474,2007,"Other","Gasoline","unsp","Alloy",5.5
29.998,"550","No",97.036,2008,"Other","Gasoline","unsp","Alloy",5.5
19.988,"550","No",150.514,2007,"Other","Gasoline","unsp","Alloy",5.5
24.995,"550","No",101.268,2008,"White","Gasoline","unsp","unsp",5.5
35.8,"550","Yes",33.088,2008,"Black","Gasoline","Premium","unsp",5.5
27.999,"550","No",76.133,2008,"Other","Gasoline","Premium","unsp",5.5
51.955,"Other","No",20.748,2012,"Black","Diesel","Harman Kardon","Alloy",3
65.995,"Other","No",39.615,2012,"White","Diesel","Premium","Alloy",3
40,"550","No",28.834,2010,"Black","Gasoline","Premium","Alloy",5.5
42.995,"550","Yes",48.5,2011,"Other","Gasoline","unsp","Alloy",5.5
63.991,"550","Yes",27.329,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
42.995,"550","No",27.647,2011,"Black","Gasoline","Premium","Alloy",5.5
34.88,"550","No",69.26,2010,"Silver","Gasoline","Harman Kardon","Alloy",5.5
40.998,"550","No",50.265,2011,"Silver","Gasoline","unsp","Alloy",5.5
37.991,"550","Yes",51.502,2010,"Black","Gasoline","Premium","unsp",5.5
51.99,"550","No",49.022,2011,"White","Gasoline","unsp","unsp",5.5
61.991,"550","No",22.443,2011,"Black","Gasoline","unsp","Alloy",5.5
41.9,"550","No",21.553,2011,"Other","Gasoline","Harman Kardon","Alloy",5.5
37.995,"550","No",52.925,2010,"Silver","Gasoline","Harman Kardon","Alloy",5.5
44,"550","No",35.485,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
44.995,"550","Yes",24.602,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
45.995,"550","No",26.527,2010,"White","Gasoline","Premium","Alloy",5.5
42.99,"550","Yes",30.345,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
41.995,"550","No",41.06,2010,"Silver","Gasoline","unsp","unsp",5.5
43.998,"550","No",38.274,2011,"Black","Gasoline","Premium","Alloy",5.5
47,"550","No",30.078,2010,"Black","Gasoline","unsp","Alloy",5.5
53.8,"550","No",20.133,2010,"Black","Gasoline","unsp","unsp",5.5
38.988,"550","Yes",49.372,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
44.75,"550","No",44.252,2012,"Silver","Gasoline","Harman Kardon","unsp",4.6
55.995,"550","Yes",17.291,2012,"White","Gasoline","unsp","unsp",4.6
68.995,"550","Yes",9.923,2013,"Other","Gasoline","unsp","unsp",4.6
66.995,"550","No",9.142,2013,"White","Gasoline","unsp","unsp",4.6
50.995,"550","No",48.148,2013,"Black","Gasoline","unsp","unsp",4.6
56.9,"550","Yes",17.836,2012,"Other","Gasoline","unsp","Alloy",4.6
44.85,"550","No",33.337,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
47.9,"550","No",33.75,2012,"Black","Gasoline","Harman Kardon","Premium",4.6
63.991,"550","No",24.275,2013,"White","Gasoline","unsp","unsp",4.6
64.995,"550","Yes",23.088,2012,"Silver","Gasoline","Premium","Alloy",4.6
44.995,"550","No",52.743,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
64.994,"550","Yes",38.017,2013,"Black","Gasoline","unsp","unsp",4.6
58.979,"550","No",50.458,2013,"Other","Gasoline","unsp","unsp",4.6
59.8,"550","No",20.096,2012,"Other","Gasoline","Premium","Alloy",4.6
68.481,"550","No",23.583,2013,"White","Gasoline","unsp","Alloy",4.6
49.995,"550","No",48.297,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
51.985,"550","Yes",34.198,2012,"Black","Gasoline","unsp","unsp",4.6
47.999,"550","Yes",38.745,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
60.991,"550","Yes",29.641,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
57.9,"550","No",24.921,2012,"Black","Gasoline","unsp","Alloy",4.6
65.999,"550","No",25.504,2012,"White","Gasoline","unsp","unsp",4.6
53.79,"550","No",27.349,2013,"Black","Gasoline","unsp","unsp",4.6
55.596,"550","No",29.018,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
35.999,"Other","Yes",23.183,2010,"White","Hybrid","Premium","Alloy",3.5
4.995,"Other","No",261.244,1994,"Other","Gasoline","unsp","Alloy",3.2
8.995,"Other","Yes",56.658,1995,"Black","Gasoline","Premium","unsp",3.2
4.892,"Other","No",170.961,1997,"Other","Gasoline","unsp","unsp",3.2
29.995,"Other","No",60.058,1997,"Black","Gasoline","unsp","unsp",3.2
4.995,"Other","No",168.856,1999,"Other","Gasoline","unsp","Alloy",3.2
3.95,"Other","No",172.3,1999,"Other","Gasoline","unsp","unsp",3.2
6.111,"Other","No",145.906,1994,"Other","Gasoline","Bose","Alloy",4.2
6.995,"Other","No",114.143,1997,"Black","Gasoline","Premium","Alloy",4.2
3.988,"Other","No",160.352,1999,"Black","Gasoline","unsp","unsp",4.2
5.7,"500","No",120.084,1995,"Silver","Gasoline","unsp","unsp",5
7.95,"500","No",138.596,1996,"Silver","Gasoline","Premium","Alloy",5
1.97,"500","No",106.6,1994,"Black","Gasoline","unsp","Alloy",5
6.999,"500","Yes",106.247,1996,"Other","Gasoline","unsp","unsp",5
6.295,"500","No",97.894,1997,"Silver","Gasoline","unsp","Alloy",5
6.595,"500","No",96.124,1995,"Silver","Gasoline","Premium","Alloy",5
4.953,"500","No",133.749,1994,"White","Gasoline","Bose","other",5
6.994,"Other","No",97.502,1995,"Black","Gasoline","unsp","Alloy",6
10.499,"Other","No",80,1995,"Other","Gasoline","unsp","unsp",6
9.995,"Other","No",87.1,2006,"Black","Gasoline","unsp","Alloy",3.7
17.995,"Other","Yes",43.643,2006,"Silver","Gasoline","Bose","Alloy",3.7
11.995,"Other","No",123.198,2006,"Silver","Gasoline","Premium","Premium",3.7
7.895,"430","No",79.934,2001,"Other","Gasoline","unsp","unsp",4.3
10.988,"430","No",86.918,2002,"Other","Gasoline","unsp","unsp",4.3
10.998,"430","No",135.184,2003,"Other","Gasoline","Premium","Alloy",4.3
15,"430","No",63.577,2003,"Silver","Gasoline","unsp","Alloy",4.3
11.885,"430","No",90.517,2004,"White","Gasoline","unsp","unsp",4.3
3.995,"430","No",165.535,2001,"Silver","Gasoline","Bose","Alloy",4.3
14.9,"430","No",62.482,2004,"Silver","Gasoline","unsp","unsp",4.3
7.5,"430","No",167.741,2002,"Other","Gasoline","unsp","Alloy",4.3
6.7,"430","No",160.865,2000,"Black","Gasoline","unsp","Alloy",4.3
8,"430","No",114,2001,"Other","Gasoline","Bose","Alloy",4.3
9.995,"430","No",124.522,2001,"Black","Gasoline","unsp","Alloy",4.3
6,"430","No",147.178,2001,"Silver","Gasoline","Premium","Alloy",4.3
5.995,"430","No",125.625,2002,"Other","Gasoline","unsp","Alloy",4.3
4,"430","No",57.453,2004,"Black","Gasoline","unsp","unsp",4.3
8.49,"430","No",154.855,2005,"Silver","Gasoline","unsp","unsp",4.3
9.483,"430","No",86.057,2002,"Silver","Gasoline","unsp","Alloy",4.3
7.5,"430","No",144,2003,"Black","Gasoline","unsp","Alloy",4.3
12.979,"430","No",98.652,2006,"Other","Gasoline","unsp","Alloy",4.3
5.9,"430","No",142.719,2000,"Other","Gasoline","unsp","unsp",4.3
9.999,"430","No",115,2000,"Other","Gasoline","unsp","unsp",4.3
9.995,"430","No",127.663,2001,"Other","Gasoline","unsp","unsp",4.3
7.9,"430","Yes",89.682,2001,"Other","Gasoline","Premium","Alloy",4.3
11.995,"430","No",87.139,2004,"Black","Gasoline","Bose","Alloy",4.3
13.991,"430","No",59.119,2004,"Black","Gasoline","unsp","unsp",4.3
12.995,"Other","No",106.5,2001,"Silver","Gasoline","unsp","Alloy",5.4
10.999,"Other","No",140.128,2001,"Silver","Gasoline","Bose","Premium",5.4
8.995,"Other","No",131.94,2001,"Black","Gasoline","Premium","Alloy",5.4
18.995,"Other","No",102.286,2005,"Black","Gasoline","unsp","unsp",5.4
15.99,"Other","Yes",83.03,2005,"Other","Gasoline","Bose","Alloy",5.4
6.995,"500","No",124.059,2000,"White","Gasoline","Bose","Alloy",5
8.9,"500","No",110.507,2001,"Black","Gasoline","unsp","other",5
10.995,"500","No",108.558,2001,"Black","Gasoline","unsp","unsp",5
5.955,"500","No",125.029,2000,"White","Gasoline","unsp","unsp",5
15.88,"500","No",87.118,2002,"Other","Gasoline","Bose","unsp",5
11.291,"500","Yes",66.76,2003,"Black","Gasoline","Bose","Alloy",5
25.888,"500","No",53.498,2006,"Other","Gasoline","unsp","Alloy",5
8,"500","No",92.645,2000,"Black","Gasoline","unsp","unsp",5
7.5,"500","No",106.736,2000,"Silver","Gasoline","Premium","unsp",5
8.7,"500","Yes",136.677,2001,"Other","Gasoline","unsp","Alloy",5
26.435,"500","No",57.125,2006,"Other","Gasoline","unsp","Alloy",5
8.788,"500","No",120.152,2002,"Black","Gasoline","Bose","Alloy",5
5.5,"500","No",170.5,2000,"Other","Gasoline","unsp","unsp",5
14.988,"500","No",89.877,2006,"Other","Gasoline","Bose","unsp",5
15.091,"500","No",103.495,2006,"Black","Gasoline","Premium","Alloy",5
12.999,"500","No",66.001,2000,"Black","Gasoline","unsp","Alloy",5
19.988,"Other","No",33.979,2003,"Black","Gasoline","unsp","Alloy",5.5
16.985,"Other","No",69.948,2003,"Silver","Gasoline","Premium","unsp",5.5
9.988,"Other","No",94.55,2001,"Silver","Gasoline","unsp","Alloy",5.8
24.995,"Other","No",74.461,2006,"Silver","Gasoline","unsp","Alloy",6
8.9,"430","No",142.813,2004,"Black","Gasoline","Premium","unsp",4.3
17.968,"430","No",54.941,2006,"Silver","Gasoline","Premium","Alloy",4.3
10.895,"430","No",136.491,2004,"Silver","Gasoline","unsp","Alloy",4.3
8.995,"430","No",126.1,2005,"Black","Gasoline","Premium","unsp",4.3
10.045,"430","No",125.029,2005,"Silver","Gasoline","Premium","unsp",4.3
13.99,"430","No",81.872,2004,"Black","Gasoline","Premium","Alloy",4.3
11.995,"500","No",104.98,2003,"Black","Gasoline","Premium","Alloy",5
10.926,"500","No",89.696,2003,"Silver","Gasoline","Premium","Alloy",5
12.995,"500","No",140.492,2004,"Silver","Gasoline","unsp","unsp",5
12.995,"500","No",104.733,2005,"Other","Gasoline","Premium","Alloy",5
10.988,"500","No",121.464,2003,"Silver","Gasoline","unsp","unsp",5
12.899,"500","No",95.866,2004,"Other","Gasoline","unsp","unsp",5
15.9,"500","No",124,2003,"Black","Gasoline","Premium","Alloy",5
26.999,"550","No",50.477,2007,"Other","Gasoline","unsp","unsp",5.5
23.981,"550","No",82.694,2007,"Silver","Gasoline","unsp","unsp",5.5
27.9,"550","No",80,2007,"Black","Gasoline","Premium","Alloy",5.5
31.95,"550","No",26.486,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
47.981,"550","No",37.991,2009,"Black","Gasoline","Premium","Alloy",5.5
41.991,"550","No",41.609,2009,"White","Gasoline","Premium","Alloy",5.5
28.999,"550","No",36.621,2007,"Black","Gasoline","unsp","unsp",5.5
29.999,"550","No",93.337,2007,"Silver","Gasoline","unsp","unsp",5.5
25.8,"550","No",62.029,2007,"Other","Gasoline","unsp","Alloy",5.5
38.995,"550","No",44.141,2008,"Black","Gasoline","unsp","Alloy",5.5
24.999,"550","No",96.946,2007,"White","Gasoline","unsp","unsp",5.5
30.991,"550","No",38.231,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
28.988,"550","No",60.573,2007,"Other","Gasoline","Premium","Alloy",5.5
28.999,"550","No",114.8,2007,"Black","Gasoline","unsp","unsp",5.5
28.99,"550","No",84.748,2007,"White","Gasoline","Premium","Alloy",5.5
22.995,"550","No",92.163,2007,"Other","Gasoline","unsp","unsp",5.5
31.85,"550","No",44.654,2007,"Other","Gasoline","Premium","Alloy",5.5
27.944,"550","No",70.68,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
25.999,"550","No",84.17,2008,"Black","Gasoline","unsp","unsp",5.5
30.995,"550","No",71.926,2007,"Black","Gasoline","unsp","unsp",5.5
27,"550","No",75.739,2008,"Silver","Gasoline","Premium","unsp",5.5
26.8,"550","No",72.993,2008,"Silver","Gasoline","unsp","Alloy",5.5
15.951,"550","No",275.278,2009,"Black","Gasoline","Premium","Alloy",5.5
26.993,"550","No",116.166,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
28.993,"550","Yes",44.939,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
29.692,"550","No",56.41,2007,"Black","Gasoline","unsp","unsp",5.5
30.777,"550","No",83.333,2008,"White","Gasoline","Premium","Alloy",5.5
22.989,"550","No",94.558,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
29,"550","No",85.956,2008,"Black","Gasoline","Premium","unsp",5.5
21.995,"550","No",78.689,2007,"White","Gasoline","unsp","unsp",5.5
31.995,"550","No",109.229,2007,"White","Gasoline","unsp","Alloy",5.5
27.85,"550","No",68.386,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
25.5,"550","No",74.749,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.991,"550","No",79.83,2008,"Black","Gasoline","unsp","unsp",5.5
29.998,"550","No",114.21,2007,"Silver","Gasoline","unsp","Alloy",5.5
24.991,"550","No",81.826,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
37.999,"550","No",57.345,2007,"Black","Gasoline","unsp","Alloy",5.5
28.777,"550","Yes",67.54,2008,"Other","Gasoline","Harman Kardon","unsp",5.5
25.991,"550","Yes",91.179,2007,"Black","Gasoline","unsp","unsp",5.5
32.988,"550","No",51.576,2007,"Other","Gasoline","unsp","Alloy",5.5
36.995,"550","No",43.35,2008,"Black","Gasoline","Premium","unsp",5.5
34.991,"550","No",40.672,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
23.95,"550","No",71.499,2007,"Black","Gasoline","Premium","Alloy",5.5
34.95,"550","No",39.605,2007,"Other","Gasoline","Premium","other",5.5
20.671,"550","No",157.368,2008,"Black","Gasoline","unsp","unsp",5.5
32.888,"550","No",79.618,2009,"White","Gasoline","Premium","Alloy",5.5
32.968,"550","No",59.497,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
28.991,"Other","No",81.561,2007,"Black","Gasoline","unsp","unsp",5.5
31.991,"Other","No",60.251,2007,"Black","Gasoline","unsp","unsp",5.5
33.499,"Other","No",87.147,2008,"Other","Gasoline","Harman Kardon","unsp",6.3
35.5,"Other","No",84.6,2008,"Black","Gasoline","unsp","Alloy",6.3
38.915,"Other","No",77.644,2008,"Other","Gasoline","unsp","Alloy",6.3
48.995,"Other","Yes",70.48,2008,"Black","Gasoline","Harman Kardon","Alloy",6.3
59.991,"Other","No",37.138,2009,"Black","Gasoline","Premium","Alloy",6.3
40.991,"Other","Yes",77.833,2008,"Black","Gasoline","Harman Kardon","Alloy",6.3
40.981,"Other","Yes",62.645,2008,"Other","Gasoline","Premium","Alloy",6.3
54.883,"Other","Yes",54.568,2007,"Other","Gasoline","unsp","unsp",6
39.499,"550","No",41.619,2010,"Silver","Gasoline","Premium","Alloy",5.5
42.999,"550","No",38.32,2010,"Other","Gasoline","unsp","unsp",5.5
57.888,"550","No",28.795,2011,"Other","Gasoline","Premium","Alloy",5.5
53.471,"550","No",35.886,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
31.2,"550","Yes",50.245,2010,"Silver","Gasoline","Premium","unsp",5.5
61.9,"550","No",8.085,2011,"Silver","Gasoline","unsp","unsp",5.5
48.995,"550","Yes",37.129,2010,"Black","Gasoline","unsp","unsp",5.5
41.989,"550","No",64.908,2011,"Black","Gasoline","Premium","Alloy",5.5
39.999,"550","Yes",52.614,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
50.992,"550","Yes",21.357,2011,"Silver","Gasoline","unsp","unsp",5.5
